eddy_viscosity_aux_var,id,mixing_length_aux_var,pressure,u,v,x,y,z
1.065150153772e-05,184,0.009,1.4599421939608,0.0033726246502906,-0.0068914469672119,0.062500000000107,0.41249999999988,0
1.0924854392799e-05,185,0.009,1.4556624073832,0.0034971512740928,-0.0083007866007983,0.062500000000122,0.43749999999981,0
1.0830283056776e-05,186,0.009,1.4496693956852,0.0035209244261729,-0.0097228435379703,0.062500000000137,0.46249999999986,0
1.0442867493716e-05,187,0.009,1.4423092219682,0.0034463254866848,-0.011103710948682,0.062500000000152,0.48749999999995,0
9.815330469939e-06,440,0.009,1.434111848364,0.0032726800466452,-0.012396613528444,0.062500000000159,0.51250000000001,0
8.9937846441346e-06,441,0.009,1.4257575677307,0.0030005370018487,-0.013560166729474,0.062500000000159,0.53750000000003,0
8.0375424365322e-06,442,0.009,1.4180285513425,0.0026320051561302,-0.014557322567135,0.062500000000159,0.56250000000004,0
7.034949716326e-06,443,0.009,1.4117468056432,0.0021703763580152,-0.015355444179133,0.062500000000159,0.58750000000007,0
6.1282439572938e-06,444,0.009,1.4077038379802,0.0016194714637977,-0.015926277860504,0.062500000000159,0.61250000000013,0
5.5431990465544e-06,445,0.009,1.4065837167475,0.0009827110286398,-0.016245745055484,0.062500000000159,0.63750000000014,0
5.5450958004976e-06,446,0.009,1.4088599398583,0.0002622658231337,-0.016294609692815,0.062500000000159,0.66250000000008,0
6.2160333349585e-06,447,0.009,1.414678861178,-0.00053974459359859,-0.016060525989587,0.062500000000159,0.68750000000002,0
7.4532603081277e-06,572,0.009,1.4238844726207,-0.0014024643027842,-0.015528579637016,0.062500000000159,0.7125,0
8.9927992541997e-06,573,0.009,1.4358479553762,-0.0023010708733313,-0.014698247222521,0.062500000000159,0.7375,0
1.0667867198109e-05,574,0.009,1.4493820673937,-0.0032075497483157,-0.013566192899293,0.062500000000159,0.76250000000003,0
1.2299245462449e-05,575,0.009,1.4628217844974,-0.0040818151700558,-0.012143109407314,0.062500000000159,0.78750000000007,0
1.3659948245422e-05,576,0.009,1.4741199228019,-0.0048658809325756,-0.010460393497401,0.062500000000159,0.81250000000009,0
1.4439620950947e-05,577,0.009,1.4812253215126,-0.005469517834308,-0.0085798125807536,0.062500000000159,0.8375000000001,0
1.431315667962e-05,578,0.009,1.4828717845331,-0.00574285872259,-0.006594918015573,0.062500000000159,0.86250000000011,0
1.324749130709e-05,579,0.009,1.4794605514504,-0.0054493309335516,-0.0046152797995975,0.062500000000159,0.88750000000011,0
1.1824501222971e-05,580,0.009,1.4733550651956,-0.0042952282022639,-0.002735664039123,0.062500000000159,0.91250000000011,0
1.1916817546922e-05,581,0.009,1.4684740010289,-0.0019770051773869,-0.00094129890087021,0.062500000000159,0.93750000000008,0
6.2967068147617e-06,582,0.009,1.4673733747833,0.0018255460020036,0.00099199045917197,0.062500000000159,0.96250000000002,0
3.2052102739114e-06,583,0.0051250000000008,1.4685620543013,0.0033514922183854,0.00044099336205279,0.062500000000159,0.9875,0
2.511835492551e-06,188,0.0051250000000121,1.4678494780877,-0.0023701083206776,0.00040545071014951,0.087499999999801,0.01250000000003,0
1.3922566022854e-06,189,0.009,1.4674621080042,-0.0019905909600976,0.00041589736937825,0.087499999999823,0.03750000000009,0
1.2271859533231e-06,190,0.009,1.4664415905794,-0.0014125982648803,0.00068316144465143,0.087499999999844,0.062500000000149,0
1.1081029620873e-06,191,0.009,1.4654963527139,-0.00090195564327151,0.00083469427464456,0.087499999999866,0.087500000000204,0
1.5428106646004e-06,192,0.009,1.4648527967287,-0.00047510781629533,0.00091300978909816,0.087499999999887,0.11250000000026,0
2.298530576801e-06,193,0.009,1.4645825664563,-0.00012244889833435,0.00093077810884797,0.087499999999909,0.13750000000031,0
3.0171668705054e-06,194,0.009,1.4646368428579,0.00019656383691017,0.00079109889960686,0.087499999999931,0.16250000000036,0
3.8787340400643e-06,195,0.009,1.4649170974388,0.00043935860932767,0.0005614826918327,0.087499999999952,0.18750000000041,0
4.9214825088604e-06,196,0.009,1.46532552165,0.00066494783965462,0.0001725252259526,0.087499999999974,0.21250000000047,0
6.110705071516e-06,197,0.009,1.4656808917321,0.0010296798525983,-0.00049894949629665,0.087499999999995,0.23750000000052,0
7.2205673977949e-06,198,0.009,1.465887694167,0.0015119510541356,-0.0013308228635497,0.087500000000017,0.26250000000049,0
7.7275679931013e-06,199,0.009,1.4659263171633,0.0021173487370723,-0.0023539870409453,0.087500000000039,0.28750000000039,0
8.1441268373702e-06,200,0.009,1.4654957291548,0.0027514195012654,-0.0034762329554231,0.08750000000006,0.31250000000029,0
8.3825834217988e-06,201,0.009,1.4645387073562,0.0033841245561596,-0.0046764339142136,0.087500000000082,0.33750000000018,0
8.5788723608565e-06,202,0.009,1.4628101531914,0.0039518776907498,-0.0059141685775365,0.087500000000103,0.36250000000008,0
8.7467871456509e-06,203,0.009,1.4601853946028,0.004418779428335,-0.007173120533553,0.087500000000125,0.38749999999997,0
8.9221505600405e-06,204,0.009,1.4562624192155,0.0047277086575823,-0.0084540915418806,0.087500000000147,0.41249999999987,0
8.9904064866026e-06,205,0.009,1.4506726703011,0.0048690460793747,-0.009749691884015,0.087500000000168,0.43749999999982,0
8.8218402690115e-06,206,0.009,1.4434621664815,0.0048638291448631,-0.011034231847037,0.08750000000019,0.46249999999986,0
8.4301811326299e-06,207,0.009,1.4349356578569,0.0047159790429344,-0.012270082398452,0.087500000000211,0.48749999999995,0
7.8504053986498e-06,432,0.009,1.4256264353856,0.0044283717206069,-0.01342196934304,0.087500000000222,0.51250000000001,0
7.1251019668601e-06,433,0.009,1.4162283882013,0.0040052676447753,-0.014457473434805,0.087500000000222,0.53750000000001,0
6.3125986699664e-06,434,0.009,1.4075296726314,0.0034528650346301,-0.015347297249772,0.087500000000222,0.56250000000001,0
5.5022293894056e-06,435,0.009,1.4003404214853,0.0027793392750386,-0.016065191008045,0.087500000000222,0.58750000000004,0
4.8412441389629e-06,436,0.009,1.3954116444121,0.0019944932206199,-0.016587900834676,0.087500000000222,0.6125000000001,0
4.5491071954691e-06,437,0.009,1.3933585047892,0.0011085818306617,-0.016895284050565,0.087500000000222,0.63750000000011,0
4.8232189097262e-06,438,0.009,1.3946186349511,0.00013047275817455,-0.016969632900707,0.087500000000222,0.66250000000007,0
5.6473338782193e-06,439,0.009,1.3994506657907,-0.0009315790219516,-0.016792644149117,0.087500000000222,0.68750000000002,0
6.8799540410212e-06,560,0.009,1.4077991379099,-0.0020640782762112,-0.016357072253947,0.087500000000222,0.7125,0
8.3359229121498e-06,561,0.009,1.4190959116856,-0.0032402811557031,-0.015653252651131,0.087500000000222,0.7375,0
9.873141611619e-06,562,0.009,1.4322809555851,-0.0044233561142101,-0.014676631541346,0.087500000000222,0.76250000000001,0
1.1344584416242e-05,563,0.009,1.4458638916741,-0.0055608926448602,-0.013433230566012,0.087500000000222,0.78750000000005,0
1.2573555304926e-05,564,0.009,1.4580407791465,-0.0065762779442502,-0.011942628984704,0.087500000000222,0.81250000000007,0
1.3349055074029e-05,565,0.009,1.4670088402457,-0.0073544390521623,-0.010241961595568,0.087500000000222,0.83750000000007,0
1.3497754080134e-05,566,0.009,1.4715107053811,-0.0077227746441432,-0.0083862320405639,0.087500000000222,0.86250000000008,0
1.3089756593073e-05,567,0.009,1.4714560131135,-0.0074363668120567,-0.0064427094331838,0.087500000000222,0.88750000000008,0
1.2802387276267e-05,568,0.009,1.4683920806986,-0.0061807305438541,-0.004475384504063,0.087500000000222,0.91250000000009,0
1.4106225484769e-05,569,0.009,1.4654632318539,-0.0035982256516387,-0.0024951612694579,0.087500000000222,0.93750000000006,0
1.2891016353787e-05,570,0.009,1.4652427580968,0.00051792859295923,-0.00035153770166643,0.087500000000222,0.96250000000002,0
2.3543034521769e-06,571,0.0051250000000006,1.4646422204757,0.0037981194695359,0.00046061251305955,0.087500000000222,0.9875,0
2.6568798285602e-06,208,0.0051250000000095,1.4679864823857,-0.0026236211174664,0.00030908404424089,0.11249999999973,0.012500000000023,0
7.6014124980255e-07,209,0.009,1.4674111083647,-0.0021245220424468,2.7478891502739e-05,0.11249999999976,0.037500000000071,0
5.6261790118153e-07,210,0.009,1.4663192274924,-0.00147151989626,6.4378538952627e-05,0.11249999999979,0.062500000000117,0
1.4855009740588e-06,211,0.009,1.4653606207809,-0.0009028257882006,-4.8983651473481e-06,0.11249999999982,0.087500000000158,0
2.391521050217e-06,212,0.009,1.4647474398902,-0.00038714672150612,-7.2014097352312e-05,0.11249999999985,0.1125000000002,0
3.2933218856724e-06,213,0.009,1.4644810774574,9.4137160995738e-05,-0.00032885472921876,0.11249999999988,0.13750000000023,0
3.832448047889e-06,214,0.009,1.4645204033673,0.00049282647618944,-0.00056470600859582,0.1124999999999,0.16250000000027,0
4.443190904629e-06,215,0.009,1.4648327867021,0.00086540554329751,-0.00092035286558157,0.11249999999993,0.18750000000031,0
5.06738656845e-06,216,0.009,1.4652735600055,0.0012922711187341,-0.0014205786731257,0.11249999999996,0.21250000000035,0
5.5531472066328e-06,217,0.009,1.4657003856575,0.0018238237167703,-0.00208693502035,0.11249999999999,0.23750000000038,0
6.0398523499072e-06,218,0.009,1.465949947394,0.002450612380644,-0.0028891634207089,0.11250000000002,0.26250000000036,0
6.4341955272977e-06,219,0.009,1.4659032408184,0.0031491705502644,-0.0038063689035522,0.11250000000005,0.28750000000028,0
6.8062847582185e-06,220,0.009,1.4652458036309,0.0038602596842857,-0.0048075266748198,0.11250000000008,0.31250000000019,0
7.1018759821328e-06,221,0.009,1.4637275728891,0.0045455371750512,-0.0058738394406438,0.1125000000001,0.33750000000011,0
7.3249883036746e-06,222,0.009,1.4610894914702,0.0051507413865124,-0.0069832652318399,0.11250000000013,0.36250000000003,0
7.4700804108277e-06,223,0.009,1.4571277885974,0.0056337931904281,-0.0081205293958565,0.11250000000016,0.38749999999994,0
7.5695836073845e-06,224,0.009,1.451590693127,0.0059521535191581,-0.0092774775086136,0.11250000000019,0.41249999999986,0
7.5830594133469e-06,225,0.009,1.4443405986952,0.0060913366577607,-0.01044304513671,0.11250000000022,0.43749999999982,0
7.4440455060548e-06,226,0.009,1.4354937242455,0.0060550990554643,-0.011595986569676,0.11250000000025,0.46249999999987,0
7.1439712076377e-06,227,0.009,1.4253892026283,0.0058454150177128,-0.012709295916968,0.11250000000027,0.48749999999996,0
6.6957006781108e-06,424,0.009,1.4145718041412,0.0054667719340516,-0.013756069482252,0.11250000000029,0.5125,0
6.1225679277244e-06,425,0.009,1.4037373223584,0.0049258960950843,-0.01470985895779,0.11250000000029,0.5375,0
5.4621525995011e-06,426,0.009,1.3936707565839,0.0042312360897958,-0.015544856183468,0.11250000000029,0.56249999999999,0
4.7800291048001e-06,427,0.009,1.3851735881978,0.0033925295836712,-0.016235935090649,0.11250000000029,0.58750000000002,0
4.1975551175154e-06,428,0.009,1.3789747351326,0.0024204272149127,-0.016759417127659,0.11250000000029,0.61250000000007,0
3.913467672321e-06,429,0.009,1.375652801427,0.0013259169614889,-0.017094353377212,0.11250000000029,0.63750000000009,0
4.1311977503359e-06,430,0.009,1.3756460340712,0.00011989953261534,-0.01722138042154,0.11250000000029,0.66250000000005,0
4.8694652450742e-06,431,0.009,1.3793294113364,-0.0011847743132862,-0.017117077530842,0.11250000000029,0.68750000000001,0
5.9779281489438e-06,548,0.009,1.3867598098777,-0.0025702927598063,-0.016785261270803,0.11250000000029,0.7125,0
7.2929279933091e-06,549,0.009,1.3974473995765,-0.0040056026038959,-0.016214392453951,0.11250000000029,0.7375,0
8.6835078333735e-06,550,0.009,1.4104772407145,-0.0054480429322466,-0.015398496416426,0.11250000000029,0.7625,0
1.0028536022225e-05,551,0.009,1.4245621947362,-0.0068376145467711,-0.014337741608169,0.11250000000029,0.78750000000002,0
1.1197748085885e-05,552,0.009,1.4381428458832,-0.0080872575719629,-0.013039173281924,0.11250000000029,0.81250000000004,0
1.2059822360571e-05,553,0.009,1.4496159925833,-0.0090692746466573,-0.011518383589905,0.11250000000029,0.83750000000004,0
1.25512180757e-05,554,0.009,1.4577094660815,-0.009599462786535,-0.0098002256285136,0.11250000000029,0.86250000000005,0
1.2845586045144e-05,555,0.009,1.4619762345875,-0.0094244883058904,-0.0079165148777491,0.11250000000029,0.88750000000005,0
1.3570982149394e-05,556,0.009,1.4632421092895,-0.008221409726395,-0.0058979937699597,0.11250000000029,0.91250000000006,0
1.5414597364457e-05,557,0.009,1.4632782754699,-0.0056458271655943,-0.0037813788624178,0.11250000000029,0.93750000000005,0
1.7504925168488e-05,558,0.009,1.4629857502417,-0.0016007684338332,-0.0016748689845592,0.11250000000029,0.96250000000001,0
1.9552270297165e-06,559,0.0051250000000003,1.4618886693085,0.0035607916510864,0.00028776793006025,0.11250000000029,0.9875,0
2.629558587476e-06,228,0.0051250000000068,1.4691038820058,-0.0025744855352699,0.000126629491064,0.13749999999967,0.012500000000017,0
2.6754675616952e-06,229,0.009,1.4682636745754,-0.0018941606184804,-0.00045017758097654,0.13749999999971,0.037500000000052,0
2.3394817996144e-06,230,0.009,1.4669801906791,-0.0012139043651149,-0.00073742853101745,0.13749999999974,0.062500000000086,0
2.8400443543763e-06,231,0.009,1.4658995024122,-0.00062650468524971,-0.0010570774735047,0.13749999999978,0.087500000000112,0
3.3747664730552e-06,232,0.009,1.465199728886,-8.5113178800259e-05,-0.0013743871094698,0.13749999999981,0.11250000000014,0
3.4578475063492e-06,233,0.009,1.4648869270638,0.00040662402663464,-0.0017062993540099,0.13749999999985,0.13750000000016,0
3.6114216695234e-06,234,0.009,1.4649213807158,0.00084779082584865,-0.0019922937943785,0.13749999999988,0.16250000000018,0
3.7525092036118e-06,235,0.009,1.4652690523003,0.0013260788640255,-0.0023557152116045,0.13749999999992,0.1875000000002,0
3.9407836624175e-06,236,0.009,1.4657720513422,0.001879403372313,-0.0028139102726693,0.13749999999995,0.21250000000023,0
4.2323304393843e-06,237,0.009,1.4662661096508,0.0025255448117264,-0.0033782141095176,0.13749999999999,0.23750000000025,0
4.6531774410689e-06,238,0.009,1.4665250136425,0.0032532293532716,-0.0040429804736287,0.13750000000002,0.26250000000023,0
5.1390696543866e-06,239,0.009,1.4662803241114,0.0040338508982583,-0.0047972727221878,0.13750000000006,0.28750000000017,0
5.6343706642703e-06,240,0.009,1.4651768485841,0.0048167223005884,-0.0056289253924069,0.13750000000009,0.3125000000001,0
6.0589184854995e-06,241,0.009,1.4628804421536,0.0055563752664598,-0.0065266735701699,0.13750000000013,0.33750000000004,0
6.38145075831e-06,242,0.009,1.4590998235252,0.0062018427900507,-0.0074766908898294,0.13750000000016,0.36249999999997,0
6.5946816350006e-06,243,0.009,1.4536244518641,0.0067094226947261,-0.008466356159969,0.1375000000002,0.38749999999991,0
6.7202816971292e-06,244,0.009,1.4463041412038,0.0070423715821081,-0.0094856901738856,0.13750000000023,0.41249999999985,0
6.7499561531777e-06,245,0.009,1.4371379087276,0.0071832175548459,-0.010522775622034,0.13750000000027,0.43749999999982,0
6.6542605145911e-06,246,0.009,1.4263335835149,0.0071274782271562,-0.011559575989385,0.1375000000003,0.46249999999987,0
6.421983797172e-06,247,0.009,1.4142941928811,0.0068745171845348,-0.012574147666544,0.13750000000034,0.48749999999996,0
6.0527007557693e-06,416,0.009,1.4015988269504,0.0064278053801868,-0.0135430955069,0.13750000000035,0.5125,0
5.5537203369389e-06,417,0.009,1.3889598296,0.0057935887682016,-0.014441725876581,0.13750000000035,0.53749999999998,0
