eddy_viscosity_aux_var,id,mixing_length_aux_var,pressure,u,v,w,x,y,yw_aux_var,z
0.00011311712416427,1218,0.028656338557098,1.5021791520563,-0.0019510574977128,0.0047397183246554,0.0027887464531154,-5.4220178090343,0.1206219537883,0.069893508675849,0.81506844986232
0.00016399759124439,1246,0.023051517582984,1.5018896467061,0.00058900769036166,0.005160997073436,0.023036879748116,-5.4185653918203,0.60062165863193,0.056223213617034,-0.27262462115899
9.2115360599552e-05,1176,0.023051518492617,1.5022462381198,0.003180014649899,0.015362710461527,0.0059890310631026,-5.4185653906048,0.60062165132095,0.056223215835652,0.27262462245611
0.00036795309934144,1261,0.043286464899225,1.5019994277059,0.00035559621383342,0.0009169411854186,0.031617929777817,-5.4101241991488,0.35401549223179,0.10557674365665,-0.27262869960551
0.00019590617820783,1184,0.043286466164086,1.5026203494403,-0.00081951107258832,0.011532083735342,-0.00076152886383553,-5.4101241976584,0.35401547937447,0.10557674674167,0.27262870083292
1.9318413631059e-05,1231,0.0066126652444408,1.5017272671532,0.0002968256001788,0.0023940798159183,0.0075150851749721,-5.4047448003528,0.85436287738423,0.016128451815709,-0.27262672135454
1.6120156234087e-05,1168,0.0066126655514942,1.5018731311426,0.0016098812276584,0.0060971910053025,0.0032023752106372,-5.4047447999866,0.85436287537102,0.01612845256462,0.27262672190956
4.1925362220591e-05,1238,0.0077569165597733,1.5021968351997,-0.0016525416559394,0.0025588612205268,0.016321603221185,-5.3997583552679,0.61248746632295,0.018919308682374,-0.81508391613993
2.344166850509e-05,1203,0.0077569172684759,1.5016971436575,0.0025484321227304,0.0083665596468173,0.0050610044268584,-5.3997583550379,0.6124874575806,0.018919310410917,0.81508391665173
0.00024927979187676,1253,0.026235254333728,1.5022918331241,-0.0055145617250319,0.0013098905692846,0.03801718830226,-5.3973081686472,0.36130649747994,0.063988425204216,-0.81508488651162
0.00011147469164843,1211,0.026235256307572,1.5020975255576,-6.7697228986202e-05,0.013525641425367,0.0021967997477953,-5.3973081660943,0.36130648062088,0.063988430018467,0.81508488739771
0.00031236903618158,1276,0.045,1.5019200380837,0.0053510917849144,-0.0029697371641504,0.014133371228759,-5.3840875821328,0.1157075047639,0.11588412256511,-0.27263888192138
0.0002002142173729,1192,0.045,1.5026012888822,-0.0029291624495352,0.0010240869862085,-0.013702514240373,-5.3840875815047,0.11570749855612,0.11588411640149,0.27263888238152
0.00031336680664187,1247,0.03841910235322,1.5018879395539,0.0010552116248977,0.0056533456492591,0.031721989517835,-5.3829900715091,0.58881953330354,0.093705127690781,-0.27264209107071
0.00014940964875773,1177,0.038419104353122,1.5022480322568,0.0039265293160535,0.018422102733046,0.0079260712459992,-5.3829900674438,0.58881952613879,0.093705132568591,0.27264209296937
0.00012304655986812,1232,0.019837924240774,1.5017358669242,0.00090691077479315,0.0046199668520315,0.018782252199307,-5.3767686685393,0.83830571618655,0.048385181075058,-0.27264105819841
8.7780523442184e-05,1169,0.019837925687458,1.5018824746969,0.0039199680275184,0.012911738195314,0.0077815983191049,-5.3767686655881,0.83830571309431,0.048385184603557,0.27264105987772
0.00039580712021239,1268,0.045,1.5022056250031,-0.0025808142522029,-0.001530248513131,0.030412395572605,-5.3754865785414,0.11817074661758,0.11648926283171,-0.8150920105957
0.00035623242303961,1219,0.045,1.502131649142,-0.0056475916160247,0.0050651482646374,-0.0023838415757209,-5.3754865761882,0.1181707373351,0.1164892665018,0.8150920110416
0.0003451878339093,1262,0.045,1.5019790307746,0.0013774950590738,0.00058343859657905,0.037579621617656,-5.3685192337929,0.34677358664619,0.14780728664555,-0.27264925307326
0.00027158378130634,1185,0.045,1.5026272422197,-0.0013980056213341,0.012164289826529,-0.0032099307821819,-5.3685192311443,0.346773576343,0.14780729043363,0.27264925436792
0.00021208326551636,1239,0.02327076533368,1.5021973440388,-0.0040475049073775,0.0043183077739054,0.034436891824187,-5.3638113081376,0.60067334962996,0.056757964228487,-0.81510132356346
9.3925469662853e-05,1204,0.02327076858581,1.5016870569385,0.004111640112659,0.016693324374781,0.0073147420177204,-5.3638113020059,0.60067333897743,0.056757972160513,0.81510132486057
0.00042046792696296,1254,0.043725491977918,1.5022668004387,-0.0070681184610557,0.0014073095883417,0.048365609810009,-5.3552699825459,0.35405455400318,0.10664754140956,-0.81510540200997
0.00035329610322436,1212,0.043725496126701,1.5020574767508,-0.0033094866916055,0.015107398059593,-0.0033005525657924,-5.3552699746568,0.35405453687328,0.10664755152854,0.81510540323738
2.9075231833242e-05,1224,0.0066658347491659,1.5020561125118,-0.0012144889999337,0.0018976479062728,0.012342493914764,-5.3498668168954,0.85439032750071,0.016258133534551,-0.815103423759
1.7330398917931e-05,1196,0.006665835796851,1.5014830962771,0.0020693523400134,0.0050950038534108,0.0053743343116918,-5.3498668150337,0.85439032447574,0.016258136089881,0.81510342431403
0.00023759489619605,1233,0.033063039269539,1.5017421004899,0.0015540449603246,0.0053724431413782,0.02637984307109,-5.3487926670005,0.82224903348751,0.080641559193998,-0.27265548252575
0.00015098272107431,1170,0.033063042364076,1.5018883164482,0.0055042366665177,0.016416599606262,0.010778785146606,-5.3487926604717,0.82224902855538,0.08064156674165,0.27265548507207
0.00034340216604207,1248,0.045,1.5018760335609,0.0017149387635375,0.0054088882225404,0.037967860347885,-5.347414845591,0.57701775445706,0.13118684310359,-0.27265962426476
0.00017931158015259,1178,0.045,1.5022461736172,0.0045123257573753,0.019758024283704,0.0083725862618287,-5.3474148400503,0.57701774839432,0.13118684903481,0.27265962630817
0.00034872581064628,1277,0.045,1.5018821108444,0.0079314118896956,-0.0030223325067092,0.015814884527971,-5.3380346221673,0.11326037528287,0.11335246714354,-0.27266246845103
0.00025160035107302,1193,0.045,1.5025977717987,-0.0033222495739588,0.00094320959192512,-0.017245705209076,-5.3380346219724,0.1132603713251,0.11335246319686,0.27266246877757
0.00042053339021294,1269,0.045,1.5021775514099,-0.0020744232784423,-0.0012798414363451,0.033639027686863,-5.3289552629462,0.11571973735893,0.11589986295739,-0.81511558432584
0.00039968921751605,1220,0.045,1.5020885830678,-0.0096217136758169,0.005016597914774,-0.008347763963132,-5.3289552595729,0.1157197293534,0.11589985515232,0.81511558478598
0.00036289700410437,1240,0.038784645611029,1.5021833290928,-0.0053562024761503,0.0045590655992558,0.044759630437281,-5.3278638431753,0.58886025829051,0.094596696612266,-0.81511879347518
0.00017491305649352,1205,0.03878465249224,1.5016675685119,0.0038209353853833,0.020432421392743,0.0054261328745886,-5.327863828898,0.58886024407416,0.094596713395708,0.81511879537383
0.00033237384070491,1263,0.045,1.501943271805,0.0028869684537166,-8.2831994364194e-05,0.042067378523482,-5.3269143258956,0.33953189181604,0.19003773690398,-0.27266984493955
0.00035185366773822,1186,0.045,1.5026377087035,-0.0017632156856218,0.012371209560392,-0.0074998706034812,-5.3269143247432,0.33953188588298,0.19003773846848,0.27266984585791
0.00015883594816272,1225,0.019997463421694,1.5020645907531,-0.0028192425286392,0.0033068357747442,0.02738516029483,-5.321595856446,0.83832627637983,0.048774301028522,-0.81511776060287
8.5914979151469e-05,1197,0.019997468151179,1.5014804421398,0.0045691420121028,0.011806173414818,0.010151814367938,-5.3215958469178,0.83832626867115,0.048774312563852,0.81511776228219
0.00034223460187057,1234,0.045,1.5017415128791,0.0022799324149239,0.00543496748221,0.031798556743735,-5.320816797613,0.8061928358632,0.11289758127497,-0.27266999544834
0.00019991006646299,1171,0.045,1.5018883724538,0.0067749077495028,0.018275283598061,0.0126159069133,-5.3208167893441,0.80619283041441,0.11289759058904,0.27266999822217
0.00033583584530725,1255,0.045,1.5022238266592,-0.0080259534223225,0.001096343387377,0.055365372634279,-5.3132315424635,0.34680323419382,0.1493068018942,-0.81512595547773
0.00041709035298301,1213,0.045,1.5020157297469,-0.0070064637006266,0.015103319120111,-0.0097754157641855,-5.3132315318342,0.34680321853031,0.14930681446427,0.81512595677238
0.0003022539757098,1249,0.045,1.5018530304599,0.0025881893774937,0.004642600806927,0.042931369975416,-5.3118397154358,0.56521632686949,0.16866835705333,-0.27267722145635
0.00022524948397274,1179,0.045,1.5022425908024,0.0051223984582681,0.020301974297655,0.0071971921614195,-5.3118397126598,0.56521632490891,0.16866835906863,0.27267722290529
0.0002802272505197,1226,0.033329009868127,1.502065786324,-0.0036654596110976,0.0035393652568741,0.03654327928826,-5.2933243110438,0.82226366075697,0.081290267971041,-0.81513218493021
0.00012900238406067,1198,0.033329019812984,1.501473915764,0.0058520174105051,0.0157678831268,0.01152198760058,-5.2933242908488,0.82226364607336,0.081290292226791,0.81513218747653
0.00030054659316766,1235,0.045,1.5017324878367,0.0030960054427113,0.0050563845674277,0.036138215433692,-5.2928410622915,0.790137130001,0.14515324233208,-0.27268459796751
0.00017408340745281,1172,0.045,1.5018826617963,0.0079389845862501,0.019285097848733,0.013513976848503,-5.2928410579521,0.79013712818974,0.14515324642706,0.27268459993392
0.00038437915645489,1278,0.045,1.5018225795243,0.010858023451369,-0.0031278130198093,0.016746706000792,-5.2919816816203,0.11081331701511,0.11084721112821,-0.27268606790182
0.00031390527644732,1194,0.045,1.50258685943,-0.0034078902294812,0.00081383759302697,-0.021415948074008,-5.2919816811684,0.11081331483963,0.11084720896457,0.27268606811529
0.00035625471097486,1241,0.045,1.5021544948706,-0.0062184811338758,0.0040693148739814,0.051766612391205,-5.2919159549118,0.57704820639681,0.13243550665427,-0.81513632666922
0.0002646557028907,1206,0.045,1.5016404475166,0.0025672431132532,0.021686948092677,0.0016226003985942,-5.2919159366344,0.57704819148553,0.1324355274548,0.81513632871263
2.6038134807331e-05,1161,0.012036343590595,1.5015901580038,5.8929897935056e-06,-0.00041406233399189,0.0039862891796982,-5.2877592122411,1.239721901431,0.029356935586816,-0.27269818711615
2.5153138823934e-05,1077,0.012036441137193,1.5016904456978,0.0012637457094674,0.0033163069138759,0.0026285589319084,-5.287758988662,1.2397217249503,0.029357173505348,0.27269818764326
0.00034212850218528,1264,0.045,1.5018929815425,0.0049170917568307,-0.0011251999172131,0.044983965113772,-5.2853094762539,0.33229041062573,0.23226809315301,-0.27269047556925
0.00043382259253234,1187,0.045,1.5026457494418,-0.0018735004135403,0.012360931207322,-0.013569307382114,-5.2853094745871,0.33229040766711,0.23226809471398,0.2726904761729
0.00045578945849646,1270,0.045,1.5021366623346,-0.0013556569363344,-0.0010112528454346,0.035910989764825,-5.2824238615803,0.11326893885582,0.11336285793687,-0.81513917085549
0.0004434445776117,1221,0.045,1.5020569738276,-0.013804155911772,0.0047742078714341,-0.014902911963916,-5.2824238599358,0.11326893395498,0.11336285310704,0.81513917118203
0.00027928482360748,1250,0.045,1.5018206622208,0.0037132796290542,0.0033396533823271,0.046780316786311,-5.2762646823735,0.55341525534834,0.20614966676619,-0.27269488325364
0.00030245482926075,1180,0.045,1.5022394941501,0.0058642729143882,0.020397836800365,0.0043352953680805,-5.2762646791512,0.55341525518394,0.20614966863928,0.27269488421074
0.00027227051241231,1256,0.045,1.5021668122341,-0.0086162871577781,0.00030928989048338,0.060548720572228,-5.2711928450672,0.33955254665086,0.1919662084886,-0.81514654734401
0.00044677200890138,1214,0.045,1.5019806247372,-0.011139965758418,0.014385476879147,-0.017016837240765,-5.2711928397033,0.33955253790641,0.19196621469358,0.81514654826238
0.00017652788473419,1162,0.036317697083814,1.5015994836062,0.0012560384880159,0.00054537473513031,0.010254983990474,-5.2679095463265,1.1839245830027,0.088579748984912,-0.27270778827606
0.00014723712154784,1078,0.036317958702128,1.5017092197701,0.0031441062530869,0.0068418202586777,0.0064232653590627,-5.2679089428693,1.183924116872,0.088580387078362,0.27270778976009
0.00036962261576201,1227,0.045,1.502056664541,-0.0041068874334794,0.0032208235467677,0.042707669105231,-5.265052173023,0.80620250035828,0.11380603133709,-0.81514669785281
0.00015677920618798,1199,0.045,1.5014622396809,0.0064021866793751,0.017987915801156,0.011016733665409,-5.2650521477002,0.80620248267008,0.11380606153556,0.81514670062663
0.00027884173723632,1236,0.045,1.5017178010165,0.0040485321422726,0.0042456340261369,0.039788775151937,-5.2648654628991,0.77408192263188,0.17740853740258,-0.27269929093464
0.00018591871084184,1173,0.045,1.5018745549073,0.0090889859569005,0.019732172976557,0.013464413145937,-5.2648654581981,0.77408192126478,0.17740854158979,0.27269929223733
0.0002806902935371,1242,0.045,1.5021139417918,-0.0068713887491556,0.0029366222748358,0.057071267571073,-5.2559676377876,0.56523720827982,0.1702743951873,-0.81515392386082
0.00030295402240413,1207,0.045,1.5016103661114,0.00074758688135558,0.021629517228444,-0.0031318916163217,-5.2559676282914,0.56523720167915,0.17027440505088,0.81515392530975
0.00022769699776812,1163,0.045,1.5016134881525,0.0018970116260299,0.00017590796714798,0.015775242323801,-5.2480161985255,1.1270479632389,0.14883430748453,-0.27271746442179
0.00017095026191123,1079,0.045,1.50173107482,0.0046528296835592,0.009232133120445,0.0098192777897071,-5.2480153595041,1.1270473179361,0.14883519203165,0.27271746664167
0.00041553601507795,1279,0.044431775060368,1.5017376109629,0.014229350805641,-0.0033688235568404,0.016912794307767,-5.2459287607687,0.108366331474,0.10837018307407,-0.27270968036562
0.00037817127421851,1195,0.044431774708567,1.5025582500762,-0.0033085183905119,0.00077877429479827,-0.026245990071601,-5.2459287601504,0.10836633061071,0.10837018221602,0.27270968047089
0.00037937091413743,1265,0.045,1.5018307430979,0.0076090082940156,-0.0025751129680658,0.046185203870104,-5.2437046856992,0.32504914761545,0.27449835379573,-0.27271114523799
0.00050108186884974,1188,0.045,1.5026338509444,-0.0019262407180921,0.012260915180556,-0.021253294117616,-5.2437046837814,0.32504914621993,0.27449835533589,0.27271114554154
0.00027537345177865,1251,0.045,1.5017812093021,0.0051827510451034,0.0014661191027425,0.049352086125443,-5.2406897477915,0.54161454746086,0.24363076854482,-0.27271261011601
0.00037456525226672,1181,0.045,1.5022336806476,0.0067734204109616,0.020166924943989,-0.0001968003475427,-5.240689744542,0.54161454673756,0.24363077061944,0.27271261060559
0.00025923052662839,1237,0.045,1.501698598856,0.0051387939745083,0.0029758749358939,0.042664460569863,-5.2368900013593,0.75802722220747,0.20966346061468,-0.2727140749929
0.00022132067028392,1174,0.045,1.5018671998309,0.010247912703172,0.019717128324978,0.012427221988347,-5.2368899968775,0.75802722012539,0.2096634649674,0.2727140756659
0.00030148688632185,1228,0.045,1.5020387645959,-0.0043614523960533,0.0024745839275094,0.047423517560859,-5.2367794345911,0.79014281524595,0.1463215880483,-0.81516130037197
0.00015442771547799,1200,0.045,1.501447327459,0.0064428178897775,0.0189748221639,0.0093728890106918,-5.2367794212202,0.79014280701783,0.14632160318143,0.81516130233838
0.00048743260972976,1271,0.045,1.5020866894987,-0.00047628722158629,-0.00081854478868142,0.037643916960387,-5.2358923732709,0.11081835399252,0.11085291993358,-0.81516277030628
0.00050534518889516,1222,0.045,1.5020220814195,-0.017957247563074,0.0045023768858036,-0.021689337860873,-5.2358923712739,0.1108183507917,0.11085291678363,0.81516277051975
5.7017041649168e-05,1154,0.012054889647119,1.5018959953247,-0.0015408929857499,-0.0013495616351429,0.010633290747564,-5.2315929079763,1.2398414080766,0.029402169871023,-0.81517488952062
4.7105489036203e-05,1063,0.012054987920024,1.5014373927852,0.0023872148923673,0.0017046006410562,0.0087773649588618,-5.2315926831284,1.2398412307216,0.029402409561035,0.81517489004773
0.00022533761218178,1257,0.045,1.5020992429601,-0.0087409289522751,-0.001002815361777,0.06392270994052,-5.2291538868406,0.3323025000274,0.23462576319498,-0.81516717797371
0.00046706686300275,1215,0.045,1.5019384343741,-0.015462209724214,0.013209897488681,-0.024436588012961,-5.2291538806818,0.33230249401121,0.23462576971948,0.81516717857737
0.00022709865605733,1164,0.045,1.5016129611319,0.0031209509382467,-4.0494329362306e-05,0.021439029754254,-5.2280780475362,1.0690643628673,0.21014836525393,-0.27272721650631
0.00016623837395141,1080,0.045,1.5017465200383,0.0065725756267691,0.011293681818044,0.013142775222676,-5.2280771234026,1.0690636535134,0.21014933690674,0.27272721891334
0.00022121336460698,1243,0.045,1.5020644738816,-0.0073298037799619,0.0010595971504336,0.060885381077295,-5.2200188859472,0.55342727836214,0.20811336329794,-0.8151715856581
0.00032747438107918,1208,0.045,1.5015778310763,-0.0014263530798012,0.020680383969565,-0.0083584865512229,-5.2200188755586,0.55342727314996,0.20811337357567,0.81517158661521
0.00023243108060593,1155,0.036373106094473,1.5019111592587,-0.00142665377725,-0.00075209577056266,0.018787832968303,-5.2115311385111,1.1840244483713,0.08871489291335,-0.81518449068052
0.00016947347812165,1064,0.0363733705893,1.5014583612953,0.0044224698201368,0.0046933653807311,0.014239887844326,-5.2115305294376,1.1840239782581,0.088715538022683,0.81518449216456
0.00025680976870411,1229,0.045,1.5020153524436,-0.0044556032614107,0.0012325230647026,0.051166844435015,-5.2085060875535,0.77408462561282,0.17883693531332,-0.81517599333911
0.00017273645195521,1201,0.045,1.501429912581,0.0061492499743576,0.019030227097646,0.0070869640202321,-5.208506073215,0.77408461726267,0.17883695134776,0.8151759946418
0.00023195174718351,1165,0.045,1.5016078292748,0.0042850358485802,-0.00062798700266503,0.027101801674322,-5.2080939432935,1.0099453927936,0.25717875477574,-0.2727370453879
0.00016876429798596,1081,0.045,1.5017676775654,0.0088540140063615,0.01295738535114,0.015744365906344,-5.2080930915897,1.0099447398681,0.25717907914933,0.27273704709441
0.0002965755189123,1156,0.045,1.5019245969623,-0.0020119549658629,-0.0016706753723786,0.026149459316839,-5.1914246277434,1.1271286443622,0.14905824211956,-0.81519416682625
0.00019403450973588,1065,0.045,1.5014815314891,0.0066920457079401,0.0069496637113436,0.01864518123538,-5.1914237770492,1.1271279906545,0.14905914040166,0.81519416904613
0.00050261084358565,1272,0.044432485243468,1.5020253864415,0.00057576390597618,-0.00081810521093741,0.03915058418436,-5.1893607968438,0.10836798730916,0.10837191522797,-0.81518638277008
0.00055141994032231,1223,0.044432484057279,1.5019379300401,-0.022817380127947,0.0044252816574184,-0.028986572268909,-5.1893607947675,0.10836798439823,0.10837191233483,0.81518638287536
0.00024899839346289,1166,0.045,1.5016028274566,0.0055694900368462,-0.0013542168160313,0.032655131689036,-5.1880627061591,0.94966193593401,0.24662698451405,-0.27274695179631
0.0001922075582836,1082,0.045,1.5017957024265,0.011703354975574,0.014333964127724,0.016153560567432,-5.1880620798361,0.94966145659173,0.24662740173926,0.27274695292488
0.00021034557615445,1258,0.045,1.5020238338504,-0.0082831884985741,-0.0028392319287523,0.065465087187699,-5.1871146642635,0.32505310794404,0.27728546717537,-0.81518784764245
0.00044264661939198,1216,0.045,1.5018494324825,-0.020419669918296,0.011820248241685,-0.031835482910044,-5.1871146581033,0.3250531004225,0.27728547395703,0.815187847946
0.00018140160151139,1244,0.045,1.5020079444318,-0.0075537633424644,-0.0016061708999986,0.063007650142328,-5.184069693528,0.54161843934542,0.24595240949563,-0.81518931252048
0.00030670535885312,1209,0.045,1.501533102087,-0.0040012076083378,0.01895677466916,-0.01362794747206,-5.18406968351,0.54161842845697,0.24595242119306,0.81518931301006
0.00022107518392486,1230,0.045,1.501985279999,-0.0044185566161452,-0.0005343792990579,0.05385414750778,-5.1802321236463,0.75802795681387,0.21135206785331,-0.81519077739736
0.00017004485960439,1202,0.045,1.5014065959101,0.0055701899603741,0.018373556256366,0.0045588060384809,-5.1802321100891,0.75802794486439,0.21135208498608,0.81519077807036
0.00026252131345867,1157,0.045,1.5019178211308,-0.0020867987419658,-0.0023945263019266,0.032778795706956,-5.1712722347501,1.0691263187339,0.21045996560109,-0.81520391891078
0.00017327948562234,1066,0.045,1.5014911075122,0.0092240972052464,0.0092560166665172,0.021043902536485,-5.1712712960478,1.069125598833,0.21046095414412,0.8152039213178
0.00026602618647176,1167,0.045,1.5016008038678,0.0069625634127894,-0.0023070942061107,0.03773593427818,-5.167983125187,0.88818412862113,0.25207285348793,-0.27275693628284
0.00020948759993062,1083,0.045,1.501805836791,0.013794808540127,0.015663994405668,0.013639686767315,-5.1679828864463,0.88818394622439,0.2520730729108,0.27275693686202
0.00049111228616426,156,0.04392857131875,1.5015217670971,0.022299897986247,-0.0042185625313025,0.015908072264249,-5.1579310958987,0.107142856875,0.107142856875,-0.27276194816272
0.00049786661851953,157,0.045,1.5016789911691,0.01480061521387,-0.0062890845402015,0.045579683120213,-5.1579310957365,0.321428570625,0.321428570625,-0.27276194814526
0.00031830820591015,158,0.045,1.5016653989431,0.0094422410601834,-0.0040067153266786,0.051994548133144,-5.1579310955742,0.535714284375,0.32468295670145,-0.27276194812779
0.00024559033856545,159,0.045,1.5016044595136,0.0083145003680281,-0.0026176806937054,0.047231876696398,-5.157931095412,0.74999999919643,0.28398849894497,-0.27276194811032
0.00061602604759559,173,0.045,1.5025395942256,-0.0024656722613822,0.012526084301903,-0.038908372290245,-5.1579310953186,0.32142857142857,0.32142857142857,0.27276194809895
0.00050008064235052,174,0.045,1.5021613680105,0.009387940004611,0.019495391001817,-0.012543709388208,-5.1579310953186,0.53571428571429,0.32468295592008,0.27276194809895
0.00029163919698829,175,0.045,1.5018148591838,0.014100944920513,0.017993192768162,0.0087186643855428,-5.1579310953186,0.75,0.28398849835244,0.27276194809894
0.00055473575727236,172,0.043928571428571,1.5024534074127,-0.0031510083147498,0.0011026547270937,-0.03664210998055,-5.1579310953186,0.10714285714286,0.10714285714286,0.27276194809895
0.00024815427545695,1158,0.045,1.501900992164,-0.002360458809399,-0.003565435223713,0.038886930280783,-5.1510727894061,1.0099890843033,0.25906516971918,-0.81521374779236
0.00018906757953918,1067,0.045,1.5014923448161,0.011288653388197,0.010547842443229,0.020843086300665,-5.151071929979,1.0099884258408,0.25906550241999,0.81521374949887
0.00024797549990133,1159,0.045,1.5018811615038,-0.0028135212998073,-0.0049787703278678,0.044333196842866,-5.1308250914129,0.94968782572716,0.24897140046326,-0.81522365420078
0.00022543729847085,1068,0.045,1.5014790882191,0.011879741080741,0.01089215269685,0.016893843254307,-5.1308244568489,0.94968734036543,0.24897182568424,0.81522365532935
4.3746918842268e-05,867,0.0092047560338807,1.5040488754492,-0.0053401103426803,0.00036553078017201,0.014797479709031,-5.1112516180397,0.12384564280859,0.02245062447288,-1.9260906516901
4.105612260996e-05,1084,0.0091997529979193,1.4996912522197,0.0047876119121327,0.00019125791932348,0.01402525475382,-5.1109478750231,0.12384564265692,0.022438421946145,1.9266167495943
0.00026582565663768,1160,0.045,1.5018685803372,-0.0033313585527698,-0.0066683957292128,0.048722122473015,-5.1105279065954,0.88819268102222,0.25478089274503,-0.8152336386873
0.00022888127404961,1069,0.045,1.5014285599295,0.0094582817768487,0.011161432569527,0.010160953482346,-5.1105276622438,0.88819249289767,0.25478111741018,0.81523363926649
0.00050730590348606,148,0.043928571758036,1.5018756161937,0.0027664030176986,-0.0013967374468655,0.0426692482696,-5.1003667902002,0.10714285794643,0.10714285794643,-0.81523865056718
0.00021058030191841,167,0.045,1.5013220034868,0.0042772861494266,0.013692490059718,0.00025687894959976,-5.1003667901558,0.75,0.2866051109426,0.81523865050341
0.0004910520453131,165,0.045,1.5016020424203,-0.029954482895998,0.010362287178851,-0.042864703721092,-5.1003667901558,0.32142857142857,0.32142857142857,0.81523865050342
0.00034941384978475,166,0.045,1.5013889335628,-0.0096419209698927,0.014849989685005,-0.022151324212775,-5.1003667901558,0.53571428571429,0.32795826552708,0.81523865050341
0.00066294673625605,164,0.043928571428571,1.5017054100951,-0.032435098684889,0.0045065145025186,-0.040302494576259,-5.1003667901558,0.10714285714286,0.10714285714286,0.81523865050342
0.00023152733912554,149,0.045,1.5018505670687,-0.0066788576187841,-0.0077706117256562,0.065879438901333,-5.1003667889665,0.32142857383929,0.32142857383929,-0.81523865054972
0.00019461320400337,150,0.045,1.5018675341827,-0.0073086765306796,-0.0090827008816228,0.062967418024006,-5.1003667877328,0.53571428973214,0.32795826753233,-0.81523865053226
0.00020586584298485,151,0.045,1.5018610326809,-0.0044246833755857,-0.0078412606118214,0.056708468921364,-5.1003667864992,0.75000000241071,0.28660511370962,-0.81523865051479
5.5523805006529e-05,881,0.0084427540316945,1.5040463668028,-0.0070396561668311,0.0020362968523696,0.019972854511185,-5.0840961548772,0.37042592462144,0.020592083004133,-1.9184290426934
5.2021988403699e-05,1098,0.0084311319595363,1.49967116533,0.0068650735927841,0.0013952028525327,0.018711456883767,-5.0833800941167,0.37042592417289,0.020563736486674,1.919669295091
0.00021159984634409,1147,0.026304363100695,1.501509527838,-0.0049869023268841,-0.01448963481497,-0.0079544750535786,-5.0805142977084,1.758960537886,0.064156983172428,-0.27282161094371
